City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
448,Punto Fijo,VE,11.6956,-70.1996,77.59,77,93,17.67,overcast clouds,2022-01-12 00:15:31
449,Asau,RO,46.4333,26.4,24.96,68,66,5.68,broken clouds,2022-01-12 00:09:56
450,Gaborone,BW,-24.6545,25.9086,67.91,100,0,6.91,clear sky,2022-01-12 00:15:31
451,Ostrovnoy,RU,68.0531,39.5131,16.36,89,100,28.12,overcast clouds,2022-01-12 00:10:11
452,Benevento,IT,41.2179,14.7464,44.46,78,45,9.91,scattered clouds,2022-01-12 00:15:32
453,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,78.82,74,96,2.3,overcast clouds,2022-01-12 00:15:32
454,Acapulco,MX,16.8634,-99.8901,82.22,69,1,6.91,clear sky,2022-01-12 00:11:45
455,Rochester,US,43.1548,-77.6156,14.67,75,68,4.0,broken clouds,2022-01-12 00:12:17
456,Marzuq,YE,14.4,46.4667,61.07,37,2,3.67,clear sky,2022-01-12 00:11:43
457,Bressanone,IT,46.715,11.656,28.45,72,7,4.94,clear sky,2022-01-12 00:15:33
458,Bambanglipuro,ID,-7.95,110.2833,76.48,85,100,3.83,overcast clouds,2022-01-12 00:15:33
459,Bonthe,SL,7.5264,-12.505,80.13,82,45,8.25,scattered clouds,2022-01-12 00:11:48
460,Saint-Paul,RE,-21.0096,55.2707,77.11,76,100,7.83,overcast clouds,2022-01-12 00:15:34
461,Kavaratti,IN,10.5669,72.642,78.6,74,100,12.64,overcast clouds,2022-01-12 00:08:19
462,Lompoc,US,34.6391,-120.4579,73.78,30,0,5.75,clear sky,2022-01-12 00:07:15
463,Motala,SE,58.5371,15.0365,35.38,94,100,13.38,overcast clouds,2022-01-12 00:15:35
464,Abancay,PE,-13.6339,-72.8814,59.68,86,99,5.28,overcast clouds,2022-01-12 00:15:35
465,Vanimo,PG,-2.6741,141.3028,81.28,85,81,5.7,broken clouds,2022-01-12 00:10:54
466,Turukhansk,RU,65.8167,87.9833,-17.54,98,92,4.68,overcast clouds,2022-01-12 00:08:14
467,Almeirim,BR,-1.5233,-52.5817,74.05,95,100,3.27,overcast clouds,2022-01-12 00:15:35
468,Wahiawa,US,21.5028,-158.0236,75.52,61,90,11.5,overcast clouds,2022-01-12 00:12:45
469,Xinyu,CN,27.8043,114.9334,39.83,77,3,1.12,clear sky,2022-01-12 00:15:36
470,Teguise,ES,29.0605,-13.564,57.42,82,20,9.22,few clouds,2022-01-12 00:15:36
471,Cidreira,BR,-30.1811,-50.2056,72.86,85,0,11.41,clear sky,2022-01-12 00:08:21
472,Namanyere,TZ,-7.5167,31.05,61.23,88,100,3.18,overcast clouds,2022-01-12 00:15:37
473,Loikaw,MM,19.6742,97.2094,61.21,53,100,2.39,overcast clouds,2022-01-12 00:15:37
474,Manadhoo,MV,5.7667,73.3833,81.27,75,93,9.15,overcast clouds,2022-01-12 00:08:35
475,Ulladulla,AU,-35.35,150.4667,70.77,91,100,11.86,overcast clouds,2022-01-12 00:15:38
476,Orlik,RU,52.5178,99.825,-10.03,91,96,4.14,overcast clouds,2022-01-12 00:15:38
477,Samarai,PG,-10.6167,150.6667,84.63,71,89,8.37,overcast clouds,2022-01-12 00:15:38
478,Hirara,JP,24.8,125.2833,60.96,58,100,17.72,overcast clouds,2022-01-12 00:09:43
479,Hay River,CA,60.8156,-115.7999,-2.45,97,100,7.07,light snow,2022-01-12 00:08:59
480,Prieska,ZA,-29.6641,22.7474,79.16,29,31,5.79,scattered clouds,2022-01-12 00:09:57
481,Northam,GB,51.0333,-4.2167,44.91,86,10,4.94,clear sky,2022-01-12 00:15:39
482,Paita,PE,-5.0892,-81.1144,73.96,84,64,14.16,broken clouds,2022-01-12 00:15:39
483,High Level,CA,58.5169,-117.136,-4.13,98,100,4.5,overcast clouds,2022-01-12 00:08:13
484,Beloha,MG,-25.1667,45.05,74.19,83,15,11.7,few clouds,2022-01-12 00:09:33
485,Daud Khel,PK,32.875,71.5701,51.4,45,1,2.82,clear sky,2022-01-12 00:15:40
486,Ures,MX,29.4333,-110.4,71.71,34,100,5.68,overcast clouds,2022-01-12 00:15:40
487,Sibu,MY,2.3,111.8167,75.51,100,40,0.0,scattered clouds,2022-01-12 00:15:41
488,Saint-Augustin,CA,51.226,-58.6502,-7.02,86,98,9.42,overcast clouds,2022-01-12 00:08:53
489,Angoche,MZ,-16.2325,39.9086,75.45,91,92,8.34,overcast clouds,2022-01-12 00:15:41
490,Xiaolan,CN,22.6731,113.2295,57.15,48,18,6.58,few clouds,2022-01-12 00:15:42
491,Ahipara,NZ,-35.1667,173.1667,75.52,56,1,7.25,clear sky,2022-01-12 00:09:27
492,Zyryanka,RU,65.75,150.85,-33.38,100,25,2.15,scattered clouds,2022-01-12 00:15:42
493,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,72.55,68,0,6.8,light rain,2022-01-12 00:15:42
494,Constitucion,CL,-35.3333,-72.4167,61.38,90,18,5.5,few clouds,2022-01-12 00:05:56
495,Tynda,RU,55.1667,124.7167,-18.63,95,100,2.35,overcast clouds,2022-01-12 00:15:43
496,Conceicao Do Araguaia,BR,-8.2578,-49.2647,74.5,93,100,4.23,overcast clouds,2022-01-12 00:15:43
497,Yangjiang,CN,21.85,111.9667,52.56,66,28,6.53,scattered clouds,2022-01-12 00:09:03
498,Sambava,MG,-14.2667,50.1667,73.71,92,100,5.44,light rain,2022-01-12 00:15:44
499,Komsomolskiy,UZ,40.4272,71.7189,31.42,43,48,1.7,scattered clouds,2022-01-12 00:09:48
500,Harrisonville,US,38.6533,-94.3488,54.57,37,1,10.36,clear sky,2022-01-12 00:11:28
501,Kysyl-Syr,RU,63.8986,122.7617,-19.77,100,100,2.17,overcast clouds,2022-01-12 00:15:44
502,Chimbote,PE,-9.0853,-78.5783,71.42,82,7,8.88,clear sky,2022-01-12 00:08:43
503,Sioux Lookout,CA,50.1001,-91.917,12.58,85,100,6.91,overcast clouds,2022-01-12 00:15:45
504,Kupang,ID,-10.1667,123.5833,84.78,89,75,10.36,broken clouds,2022-01-12 00:15:45
505,Oktyabrskiy,RU,54.4815,53.471,1.02,99,96,2.48,overcast clouds,2022-01-12 00:15:45
506,Shimoda,JP,34.6667,138.95,43.11,54,0,33.04,clear sky,2022-01-12 00:11:09
507,Great Yarmouth,GB,52.6083,1.7305,41.23,82,78,7.81,broken clouds,2022-01-12 00:15:46
508,Chibuto,MZ,-24.6867,33.5306,74.19,87,54,1.9,broken clouds,2022-01-12 00:15:46
509,Tateyama,JP,34.9833,139.8667,46.15,47,50,0.74,scattered clouds,2022-01-12 00:15:47
510,Arys,KZ,42.4252,68.795,35.82,46,100,3.71,overcast clouds,2022-01-12 00:15:47
511,Kozulka,UA,50.0351,23.797,25.09,94,66,5.17,broken clouds,2022-01-12 00:15:48
512,Maun,BW,-19.9833,23.4167,67.96,100,100,8.05,light rain,2022-01-12 00:15:26
513,Lae,PG,-6.7221,146.9847,84.15,77,95,0.56,overcast clouds,2022-01-12 00:15:48
514,Houma,US,29.5958,-90.7195,53.01,47,0,5.75,clear sky,2022-01-12 00:07:25
515,Sarakhs,IR,36.5449,61.1577,48.34,66,99,11.5,overcast clouds,2022-01-12 00:15:49
516,Santiago,CL,-33.4569,-70.6483,80.29,44,0,13.8,clear sky,2022-01-12 00:15:09
517,Ghorawal,IN,24.7667,82.7833,57.11,91,21,3.49,few clouds,2022-01-12 00:15:49
518,Dzhebariki-Khaya,RU,62.2167,135.8,-22.23,98,97,0.2,overcast clouds,2022-01-12 00:15:50
519,Burnie,AU,-41.0667,145.9167,66.94,66,19,7.7,few clouds,2022-01-12 00:09:58
520,Lensk,RU,60.7253,114.9278,-3.89,94,97,5.79,overcast clouds,2022-01-12 00:15:50
521,Kuching,MY,1.55,110.3333,73.62,100,40,0.0,scattered clouds,2022-01-12 00:15:51
522,Talakan,RU,50.3167,130.3667,-22.94,99,54,0.78,broken clouds,2022-01-12 00:15:51
523,Zhigansk,RU,66.7697,123.3711,-17.64,96,100,12.82,overcast clouds,2022-01-12 00:10:46
524,Chapleau,CA,47.8405,-83.4034,12.29,79,100,16.11,overcast clouds,2022-01-12 00:15:52
525,Irece,BR,-11.3042,-41.8558,70.43,81,97,6.29,overcast clouds,2022-01-12 00:15:52
526,Kurchum,KZ,48.5722,83.6542,-9.09,94,14,2.3,few clouds,2022-01-12 00:15:53
527,Palaikastron,GR,35.2,26.25,54.75,75,23,12.17,few clouds,2022-01-12 00:15:53
528,Cairns,AU,-16.9167,145.7667,86.07,91,75,5.75,shower rain,2022-01-12 00:15:53
529,Podsineye,RU,53.6658,91.5364,3.2,92,91,2.24,mist,2022-01-12 00:15:54
530,Mogadishu,SO,2.0371,45.3438,77.05,80,39,19.75,scattered clouds,2022-01-12 00:10:29
531,Novikovo,RU,51.1537,37.8879,10.0,93,96,9.84,overcast clouds,2022-01-12 00:15:54
532,Lagoa,PT,39.05,-27.9833,61.09,87,17,16.13,few clouds,2022-01-12 00:08:10
533,Banjarmasin,ID,-3.3244,114.591,75.34,97,98,1.83,overcast clouds,2022-01-12 00:13:27
534,Jacareacanga,BR,-6.2222,-57.7528,73.99,95,85,2.8,overcast clouds,2022-01-12 00:15:55
535,Mayo,US,38.8876,-76.5119,25.9,58,3,1.01,clear sky,2022-01-12 00:08:24
536,Three Hills,CA,51.7001,-113.2686,44.35,69,49,2.3,scattered clouds,2022-01-12 00:15:56
537,Jackson,US,42.4165,-122.8345,55.36,70,0,3.44,clear sky,2022-01-12 00:15:12
538,Barcelona,ES,41.3888,2.159,53.69,81,75,1.99,broken clouds,2022-01-12 00:12:02
539,Olafsvik,IS,64.8945,-23.7142,36.25,73,83,50.24,light rain,2022-01-12 00:10:05
540,Ketchikan,US,55.3422,-131.6461,42.78,100,100,10.36,light rain,2022-01-12 00:06:50
541,Along,IN,28.1667,94.7667,53.46,71,77,0.81,broken clouds,2022-01-12 00:15:56
542,Takoradi,GH,4.8845,-1.7554,80.85,80,92,8.41,overcast clouds,2022-01-12 00:15:57
543,Puerto Cabello,VE,10.4731,-68.0125,75.42,78,13,7.27,few clouds,2022-01-12 00:15:57
544,Flagstaff,US,35.1981,-111.6513,53.31,40,0,5.75,clear sky,2022-01-12 00:14:31
545,Omsukchan,RU,62.5333,155.8,-20.92,100,69,2.33,broken clouds,2022-01-12 00:15:57
546,Boddam,GB,57.4667,-1.7833,47.39,83,98,17.31,overcast clouds,2022-01-12 00:15:58
547,Nara,JP,34.6851,135.8049,40.28,59,46,12.1,scattered clouds,2022-01-12 00:15:58
548,Faya,SA,18.3851,42.4509,50.52,52,0,1.9,clear sky,2022-01-12 00:09:28
549,Sinop,TR,41.7711,34.8709,43.14,98,100,2.73,overcast clouds,2022-01-12 00:15:59
550,Arlit,NE,18.7369,7.3853,62.13,11,71,3.69,broken clouds,2022-01-12 00:07:59
551,Grindavik,IS,63.8424,-22.4338,37.35,80,75,42.57,light shower snow,2022-01-12 00:15:59
552,Carutapera,BR,-1.195,-46.02,76.59,85,91,5.75,overcast clouds,2022-01-12 00:10:11
553,Amga,RU,60.8953,131.9608,-14.24,96,100,0.98,overcast clouds,2022-01-12 00:12:17
554,Porto Santo,PT,33.072,-16.3415,62.98,59,75,11.5,broken clouds,2022-01-12 00:16:00
555,Estevan,CA,49.1334,-102.9842,34.14,86,100,8.05,overcast clouds,2022-01-12 00:16:00
556,Edgewater,US,28.9889,-80.9023,66.22,55,75,18.41,broken clouds,2022-01-12 00:16:00
557,Bozeman,US,45.6796,-111.0386,38.62,67,75,1.01,broken clouds,2022-01-12 00:16:01
558,Vaitape,PF,-16.5167,-151.75,80.04,80,99,11.97,moderate rain,2022-01-12 00:16:01
559,Shieli,KZ,44.1667,66.75,35.02,61,100,7.7,overcast clouds,2022-01-12 00:16:02
560,Armidale,AU,-30.5167,151.65,76.8,43,15,4.79,few clouds,2022-01-12 00:16:02
561,Sabha,LY,27.0377,14.4283,49.73,58,64,8.84,broken clouds,2022-01-12 00:16:02
562,Viedma,AR,-40.8135,-62.9967,67.93,40,0,16.02,clear sky,2022-01-12 00:16:03
563,Bonga,ET,7.2833,36.2333,61.63,89,100,2.55,overcast clouds,2022-01-12 00:16:03
564,Rio Grande,BR,-32.035,-52.0986,71.1,88,0,9.84,clear sky,2022-01-12 00:14:16
565,Saint Augustine,US,29.8947,-81.3145,62.65,75,100,20.71,overcast clouds,2022-01-12 00:16:04
566,Kiama,AU,-34.6833,150.8667,73.99,94,97,1.99,overcast clouds,2022-01-12 00:14:13
567,Suda,RU,59.1525,37.5582,-9.44,100,23,3.27,few clouds,2022-01-12 00:16:05
568,Bonavista,CA,48.6499,-53.1147,20.12,54,81,19.57,broken clouds,2022-01-12 00:16:05
569,Hanna,CA,51.6334,-111.9018,41.2,71,43,7.0,scattered clouds,2022-01-12 00:16:06
570,Vredendal,ZA,-31.6683,18.5012,66.78,69,2,2.35,clear sky,2022-01-12 00:16:06
571,Haines Junction,CA,60.7522,-137.5108,29.59,95,97,4.23,overcast clouds,2022-01-12 00:08:38
572,Yeppoon,AU,-23.1333,150.7333,80.38,69,90,13.8,overcast clouds,2022-01-12 00:16:07
573,Kapoeta,SS,4.7717,33.5903,82.54,35,100,12.97,overcast clouds,2022-01-12 00:16:07
574,Roald,NO,62.5833,6.1333,43.32,87,100,29.93,moderate rain,2022-01-12 00:16:07
575,Kontagora,NG,10.3999,5.4695,76.75,21,54,4.79,broken clouds,2022-01-12 00:16:08
576,Trairi,BR,-3.2778,-39.2689,78.3,79,65,7.14,broken clouds,2022-01-12 00:16:08
577,Hami,CN,42.8,93.45,22.06,54,3,7.43,clear sky,2022-01-12 00:11:42
578,Liku,ID,-0.7275,119.8922,75.74,93,100,2.04,overcast clouds,2022-01-12 00:16:09
579,Gashua,NG,12.871,11.0482,66.61,17,3,9.01,clear sky,2022-01-12 00:16:09
580,Oistins,BB,13.0667,-59.5333,76.57,70,43,12.8,scattered clouds,2022-01-12 00:16:09
581,Ipixuna,BR,-1.7625,-48.8043,78.75,95,100,3.15,overcast clouds,2022-01-12 00:16:10
582,Cabimas,VE,10.3883,-71.4399,80.69,62,93,15.7,overcast clouds,2022-01-12 00:16:10
583,Nome,US,64.5011,-165.4064,14.07,48,0,6.91,clear sky,2022-01-12 00:09:09
584,Satoraljaujhely,HU,48.4,21.6667,29.35,72,21,17.49,few clouds,2022-01-12 00:16:11
585,Vakhrushev,RU,48.9833,142.9667,15.58,88,100,17.96,overcast clouds,2022-01-12 00:16:11
586,Karratha,AU,-20.7377,116.8463,92.86,35,40,4.27,scattered clouds,2022-01-12 00:08:37
587,Saint-Pierre,RE,-21.3393,55.4781,76.68,81,100,5.75,overcast clouds,2022-01-12 00:16:11
588,Mattawa,US,46.7379,-119.9028,37.38,99,100,2.21,overcast clouds,2022-01-12 00:16:12
589,Prince George,CA,53.9166,-122.753,39.25,81,75,7.76,broken clouds,2022-01-12 00:13:53
590,Arman,RU,59.7,150.1667,-3.42,87,44,6.58,scattered clouds,2022-01-12 00:10:48
591,Markova,UA,48.6758,24.4138,16.38,96,100,4.5,overcast clouds,2022-01-12 00:16:12
592,Aksarka,RU,66.5606,67.7975,-13.5,99,50,4.12,scattered clouds,2022-01-12 00:09:04
593,Olinda,BR,-8.0089,-34.8553,82.13,74,75,9.22,broken clouds,2022-01-12 00:16:13
594,Fukue,JP,32.6881,128.8419,37.76,60,75,12.66,broken clouds,2022-01-12 00:16:13
595,Byron Bay,AU,-28.65,153.6167,82.35,56,21,7.2,few clouds,2022-01-12 00:08:11
596,Shangqiu,CN,34.45,115.65,31.44,85,4,6.02,clear sky,2022-01-12 00:16:14
597,Arroio Grande,BR,-32.2375,-53.0869,70.7,69,0,7.11,clear sky,2022-01-12 00:16:14
598,Redmond,US,47.674,-122.1215,54.34,89,100,8.99,light rain,2022-01-12 00:16:14
599,Ziyang,CN,29.2497,117.8547,37.96,80,0,2.66,clear sky,2022-01-12 00:16:15
600,Bac Lieu,VN,9.285,105.7244,75.9,75,49,17.38,scattered clouds,2022-01-12 00:16:15
601,Khani,GE,41.9563,42.9566,42.37,69,87,7.27,overcast clouds,2022-01-12 00:16:15
602,Birnin Kebbi,NG,12.4539,4.1975,71.74,17,68,8.03,broken clouds,2022-01-12 00:16:16
603,Tutoia,BR,-2.7619,-42.2744,80.58,85,98,8.16,light rain,2022-01-12 00:16:16
604,Pangody,RU,65.85,74.4859,-20.29,100,43,7.09,scattered clouds,2022-01-12 00:08:22
605,Mount Gambier,AU,-37.8333,140.7667,77.61,44,96,9.82,overcast clouds,2022-01-12 00:05:35
606,Piacabucu,BR,-10.4056,-36.4344,78.08,73,75,9.84,broken clouds,2022-01-12 00:16:17
607,Teya,RU,60.3778,92.6267,5.54,95,100,4.79,overcast clouds,2022-01-12 00:10:04
608,Oranjemund,NA,-28.55,16.4333,64.71,93,5,15.52,clear sky,2022-01-12 00:11:57
609,Launceston,AU,-41.45,147.1667,72.61,55,1,5.01,clear sky,2022-01-12 00:16:18
610,Santa Rosa,PH,14.3122,121.1114,79.86,73,63,10.71,broken clouds,2022-01-12 00:10:08
611,Mitsamiouli,KM,-11.3847,43.2844,83.77,69,98,13.35,overcast clouds,2022-01-12 00:11:12
612,Igrim,RU,63.1906,64.4162,5.47,94,59,6.31,broken clouds,2022-01-12 00:11:40
613,Moengo,SR,5.6167,-54.4,72.55,93,56,2.26,broken clouds,2022-01-12 00:16:18
614,Eisenstadt,AT,47.8457,16.5233,28.71,63,5,14.83,clear sky,2022-01-12 00:16:18
615,Harindanga,IN,22.0383,88.3214,64.38,68,100,4.9,overcast clouds,2022-01-12 00:16:19
616,Tulun,RU,54.5611,100.5792,9.37,88,100,5.37,overcast clouds,2022-01-12 00:16:20
617,Kvarkeno,RU,52.0833,59.725,10.78,95,100,6.89,overcast clouds,2022-01-12 00:16:20
618,Narrabri,AU,-30.3167,149.7833,85.51,53,82,3.0,broken clouds,2022-01-12 00:16:20
619,Moncagua,SV,13.5333,-88.25,89.89,43,0,0.0,clear sky,2022-01-12 00:16:21
620,Abu Dhabi,AE,24.4667,54.3667,66.96,82,85,2.3,overcast clouds,2022-01-12 00:16:21
621,Qaqortoq,GL,60.7167,-46.0333,12.7,89,57,5.88,broken clouds,2022-01-12 00:09:52
622,Arinos,BR,-15.9169,-46.1056,70.81,92,100,0.34,overcast clouds,2022-01-12 00:16:21
623,Jaboticabal,BR,-21.2547,-48.3222,74.73,94,86,4.85,overcast clouds,2022-01-12 00:16:22
624,Umm Lajj,SA,25.0213,37.2685,71.56,59,0,7.58,clear sky,2022-01-12 00:16:22
625,Ligayan,PH,4.6533,119.4706,82.45,74,100,13.49,overcast clouds,2022-01-12 00:16:22
626,Lixourion,GR,38.2019,20.4314,51.21,60,100,17.16,overcast clouds,2022-01-12 00:16:23
627,Anchorage,US,61.2181,-149.9003,35.64,93,100,3.0,overcast clouds,2022-01-12 00:12:01
628,Filadelfia,US,39.9523,-75.1638,21.94,51,1,1.01,clear sky,2022-01-12 00:13:18
629,Doha,QA,25.2867,51.5333,59.31,82,0,1.14,clear sky,2022-01-12 00:16:23
630,Novooleksiyivka,UA,46.2269,34.6428,25.61,70,24,16.11,few clouds,2022-01-12 00:16:23
631,Fare,PF,-16.7,-151.0167,81.01,75,91,11.59,overcast clouds,2022-01-12 00:16:24
632,Sault Sainte Marie,CA,46.5168,-84.3333,19.96,73,100,12.66,overcast clouds,2022-01-12 00:13:31
633,Tadine,NC,-21.55,167.8833,80.55,81,97,20.33,overcast clouds,2022-01-12 00:16:24
634,Panji,ID,-7.7253,114.0995,77.63,87,100,3.18,overcast clouds,2022-01-12 00:16:25
635,Ontario,US,34.0633,-117.6509,76.32,16,20,6.91,few clouds,2022-01-12 00:13:06
636,Asfi,MA,32.2994,-9.2372,58.08,86,97,7.61,overcast clouds,2022-01-12 00:16:25
637,Seoul,KR,37.5683,126.9778,17.17,53,0,2.3,clear sky,2022-01-12 00:16:12
638,Borogontsy,RU,62.6683,131.1683,-21.6,96,96,2.28,overcast clouds,2022-01-12 00:16:25
639,Itambacuri,BR,-18.0311,-41.685,72.55,92,78,3.6,broken clouds,2022-01-12 00:16:26
640,Sorland,NO,67.667,12.6934,40.68,93,100,39.28,overcast clouds,2022-01-12 00:08:27
641,Iranshahr,IR,27.2025,60.6848,48.54,61,0,4.61,clear sky,2022-01-12 00:16:26
642,Adrar,MR,20.5022,-10.0711,59.76,13,74,9.15,broken clouds,2022-01-12 00:09:55
643,Srednekolymsk,RU,67.45,153.6833,-34.76,100,30,1.66,scattered clouds,2022-01-12 00:08:29
644,Cocobeach,GA,1.0002,9.5823,79.0,81,79,1.92,broken clouds,2022-01-12 00:16:27
645,Maragogi,BR,-9.0122,-35.2225,78.33,74,50,7.78,scattered clouds,2022-01-12 00:11:28
646,Xianshuigu,CN,38.985,117.3828,28.4,69,100,2.24,overcast clouds,2022-01-12 00:16:27
647,Presidente Epitacio,BR,-21.7633,-52.1156,69.51,85,85,4.5,overcast clouds,2022-01-12 00:16:28
648,Imbituba,BR,-28.24,-48.6703,75.09,90,82,4.54,broken clouds,2022-01-12 00:16:28
649,Half Moon Bay,US,37.4636,-122.4286,66.54,58,0,11.5,haze,2022-01-12 00:16:28
650,Palana,RU,59.1167,159.9667,3.9,91,100,3.87,overcast clouds,2022-01-12 00:16:29
651,Muroto,JP,33.2833,134.15,41.04,55,43,15.84,scattered clouds,2022-01-12 00:16:29
652,Victor Harbor,AU,-35.5667,138.6167,93.2,50,52,10.63,broken clouds,2022-01-12 00:16:29
653,Mamallapuram,IN,12.6264,80.1722,79.05,76,73,5.06,broken clouds,2022-01-12 00:16:30
654,Kokopo,PG,-4.352,152.2633,84.87,67,29,9.6,scattered clouds,2022-01-12 00:16:30
655,Masakin,TN,35.7292,10.5808,50.2,71,40,11.5,scattered clouds,2022-01-12 00:16:30
656,Springbok,ZA,-29.6643,17.8865,67.06,54,0,4.92,clear sky,2022-01-12 00:16:30
657,Albert Lea,US,43.648,-93.3683,39.33,70,0,11.5,clear sky,2022-01-12 00:16:31
658,Veisiejai,LT,54.1,23.7,16.23,90,6,2.01,clear sky,2022-01-12 00:16:31
659,Ihosy,MG,-22.4,46.1167,67.75,93,89,4.63,overcast clouds,2022-01-12 00:16:31
660,Terra Santa,BR,-2.1042,-56.4869,80.1,68,100,0.81,light rain,2022-01-12 00:16:32
661,Leland,US,34.2563,-78.0447,38.07,51,1,5.75,clear sky,2022-01-12 00:12:15
662,Havre-Saint-Pierre,CA,50.2334,-63.5986,0.19,54,0,14.97,clear sky,2022-01-12 00:16:32
663,Norden,DE,53.6,7.2,37.99,97,100,10.96,overcast clouds,2022-01-12 00:16:32
664,Polovinnoye,RU,54.7914,65.9864,2.19,96,97,5.41,overcast clouds,2022-01-12 00:16:33
665,Kemptville,CA,45.0168,-75.641,5.95,69,45,2.3,scattered clouds,2022-01-12 00:16:33
666,Torbat-E Jam,IR,35.244,60.6225,42.31,63,82,1.83,broken clouds,2022-01-12 00:16:33
667,Bidor,MY,4.1139,101.2884,73.38,82,24,3.8,few clouds,2022-01-12 00:16:34
668,Nizwa,OM,22.9333,57.5333,59.86,64,0,2.91,clear sky,2022-01-12 00:11:30
669,Chirongui,YT,-12.9319,45.1483,82.33,74,94,10.98,overcast clouds,2022-01-12 00:16:34
670,Hoquiam,US,46.9809,-123.8893,53.96,92,100,21.85,overcast clouds,2022-01-12 00:16:35
671,Primalkinskoye,RU,43.7467,44.0083,32.85,93,31,3.15,scattered clouds,2022-01-12 00:16:35
